,Title,X Specter,Y Specter,X TFIDF,Y TFIDF
4589,Immersive WYSIWYG (What You See is What You Get) Volume Visualization,9.9085264206,8.1887588501,8.4886207581,10.5654172897
4590,Distribution-based Particle Data Reduction for In-situ Analysis and Visualization of Large-scale N-body Cosmological Simulations,4.994720459,8.780749321,10.3892402649,3.0760250092
4591,Towards Rigorously Designed Preference Visualizations for Group Decision Making,9.6429367065,6.5663585663,10.0246810913,8.109951973
4592,AutoCaption: An Approach to Generate Natural Language Description from Visualization Automatically,5.2073736191,6.0391335487,5.6920814514,8.4949903488
4593,Dynamic Graph Map Animation,7.6731686592,3.6521713734,5.1331248283,5.074511528
4594,Uncertainty Visualisation: An Interactive Visual Survey,9.6718120575,5.7896881104,5.0518465042,7.4478473663
4595,A Visual Analytics Framework for Reviewing Streaming Performance Data,7.9699597359,6.9855308533,10.9113121033,8.7660150528
4596,PINGU Principles of Interactive Navigation for Geospatial Understanding,6.0502204895,9.1063404083,9.7263793945,7.7424554825
4597,A Radial Visualisation for Model Comparison and Feature Identification,6.2775826454,4.5751876831,10.1653032303,8.4250621796
4598,A Conference Paper Exploring System Based on Citing Motivation and Topic,9.3319797516,4.0628705025,7.6082086563,9.3698348999
4599,Interactive Assigning of Conference Sessions with Visualization and Topic Modeling,9.7583789825,4.3743133545,10.5297021866,9.891046524
4600,Preface: Message from the VIS Paper Chairs and Guest Editors,9.6931848526,4.7781453133,10.582903862,9.8253107071
4601,Message from the Editor-in-Chief,9.620923996,4.7138948441,10.6051092148,9.6280136108
4602,The 2017 Visualization Career Award,9.6540403366,5.0952649117,10.9923849106,9.674492836
4603,The 2017 Visualization Technical Achievement Award,9.6717348099,5.1762485504,11.005449295,9.6641588211
4604,Visualizing Dataflow Graphs of Deep Learning Models in TensorFlow,6.1415457726,3.9022688866,5.5516586304,5.3552069664
4605,Bring It to the Pitch: Combining Video and Movement Data to Enhance Team Sport Analysis,10.3623352051,9.6095533371,10.8085870743,11.3263521194
4606,Voila: Visual Anomaly Detection and Monitoring with Streaming Spatiotemporal Data,7.468354702,7.939330101,10.8556919098,7.8409199715
4607,Clustering Trajectories by Relevant Parts for Air Traffic Analysis,7.0281424522,9.2045278549,12.9925127029,5.1265563965
4608,Sequence Synopsis: Optimize Visual Summary of Temporal Event Data,7.2838182449,7.4295887947,11.5450077057,6.9787683487
4609,EventThread: Visual Summarization and Stage Analysis of Event Sequence Data,7.3214168549,7.3895945549,11.5204639435,6.9614887238
4610,Understanding a Sequence of Sequences: Visual Exploration of Categorical States in Lake Sediment Cores,6.1519670486,9.2422895432,11.4821662903,6.7480254173
4611,Analyzing the Training Processes of Deep Generative Models,5.5005602837,4.2355914116,10.5753688812,7.255343914
4612,A<sc>cti</sc>V<sc>is</sc>: Visual Exploration of Industry-Scale Deep Neural Network Models,5.4881911278,4.2053484917,10.5320005417,7.2265105247
4613,DeepEyes: Progressive Visual Analytics for Designing Deep Neural Networks,5.4636693001,4.2077622414,10.9821434021,7.0779972076
4614,Visualizing Confidence in Cluster-Based Ensemble Weather Forecast Analyses,5.8895964622,9.4763221741,12.0892114639,3.2625825405
4615,SOMFlow: Guided Exploratory Cluster Analysis with Self-Organizing Maps and Analytic Provenance,6.702296257,5.1516785622,7.3249030113,5.0134634972
4616,Towards a Systematic Combination of Dimension Reduction and Clustering in Visual Analytics,6.7934703827,5.4265260696,7.1704864502,5.7243247032
4617,Clustervision: Visual Supervision of Unsupervised Clustering,6.5020518303,5.1203255653,7.2544808388,5.1151013374
4618,Do Convolutional Neural Networks Learn Class Hierarchy?,5.4391813278,4.2722005844,8.1477603912,5.425286293
4619,Visual Diagnosis of Tree Boosting Methods,6.0926938057,4.4576148987,6.2538986206,6.8028812408
4620,TreePOD: Sensitivity-Aware Selection of Pareto-Optimal Decision Trees,7.532869339,5.5480856895,6.3204541206,6.7800798416
4621,Dynamic Influence Networks for Rule-Based Models,8.5564661026,3.5880820751,9.8221626282,7.4323425293
4622,BiDots: Visual Exploration of Weighted Biclusters,7.8236598969,4.2394838333,4.3371925354,5.1985287666
4623,How Do Ancestral Traits Shape Family Trees Over Generations?,3.858117342,4.0772275925,6.177795887,6.7244572639
4624,VIGOR: Interactive Visual Exploration of Graph Query Results,8.2021436691,3.4718010426,5.4639968872,5.1631550789
4625,Graphiti: Interactive Specification of Attribute-Based Edges for Network Modeling and Visualization,8.4600448608,3.6220908165,12.5112447739,7.9692430496
4626,LDSScanner: Exploratory Analysis of Low-Dimensional Structures in High-Dimensional Datasets,5.9555583,5.0721926689,7.7314567566,5.9874639511
4627,SkyLens: Visual Analysis of Skyline on Multi-Dimensional Data,7.3344125748,5.3361854553,9.8933973312,7.955827713
4628,Visualizing Big Data Outliers Through Distributed Aggregation,6.5692753792,6.1673731804,10.4890079498,7.7582659721
4629,Beyond Tasks: An Activity Typology for Visual Analytics,9.278216362,6.7032966614,9.6778230667,8.8611335754
4630,The Interactive Visualization Gap in Initial Exploratory Data Analysis,9.7065057755,6.0829715729,9.8142652512,8.7889089584
4631,Podium: Ranking Data Using Mixed-Initiative Visual Analytics,7.4755358696,5.4314322472,8.5993061066,6.1172380447
4632,Comparing Visual-Interactive Labeling with Active Learning: An Experimental Study,6.3185796738,4.5999741554,7.3748764992,3.8713726997
4633,Applying Pragmatics Principles for Interaction with Visual Analytics,9.9330759048,5.6417760849,7.5672955513,9.2034358978
4634,Understanding the Relationship Between Interactive Optimisation and Visual Analytics in the Context of Prostate Brachytherapy,2.6617908478,6.5069360733,11.837884903,6.0953812599
4635,EVA: Visual Analytics to Identify Fraudulent Events,7.9960074425,7.5930771828,12.1406459808,8.9462547302
4636,Supporting Handoff in Asynchronous Collaborative Sensemaking Using Knowledge-Transfer Graphs,9.3980007172,6.0443696976,8.490732193,9.0109596252
4637,A Utility-Aware Visual Approach for Anonymizing Multi-Attribute Tabular Data,6.8651266098,3.715069294,9.2305078506,7.9044928551
4638,ConceptVector: Text Visual Analytics via Interactive Lexicon Building Using Word Embedding,10.3669891357,4.2328019142,6.5583896637,9.4343719482
4639,PhenoLines: Phenotype Comparison Visualizations for Disease Subtyping via Topic Models,3.4901063442,4.2810645103,12.023352623,6.2566475868
4640,Progressive Learning of Topic Modeling Parameters: A Visual Analytics Framework,10.0876607895,4.2604064941,6.8858499527,10.3560371399
4641,Modeling Color Difference for Visualization Design,5.4870305061,6.2964425087,6.8152046204,3.0974752903
4642,"Scatterplots: Tasks, Data, and Designs",9.3607597351,6.1147141457,9.0540132523,9.0290250778
4643,Considerations for Visualizing Comparison,9.8537111282,6.1263575554,9.7115011215,8.2050170898
4644,Structuring Visualization Mock-Ups at the Graphical Level by Dividing the Display Space,9.3903198242,6.667119503,8.9939908981,8.5059366226
4645,Bridging from Goals to Tasks with Design Study Analysis Reports,10.1350431442,6.392387867,9.3303012848,8.6950893402
4646,Imagining Replications: Graphical Prediction & Discrete Visualizations Improve Recall & Estimation of Effect Uncertainty,9.315202713,6.8484749794,4.9911832809,7.4150915146
4647,The Hologram in My Hand: How Effective is Interactive Exploration of 3D Visualizations in Immersive Tangible Augmented Reality?,9.9686260223,8.3188047409,8.4188966751,10.3588628769
4648,"Keeping Multiple Views Consistent: Constraints, Validations, and Exceptions in Visualization Authoring",9.3204069138,6.1485695839,8.1344413757,8.8630771637
4649,What Would a Graph Look Like in this Layout? A Machine Learning Approach to Large Graph Visualization,7.4182400703,3.1611361504,5.7090215683,5.4979262352
4650,Revisiting Stress Majorization as a Unified Framework for Interactive Constrained Graph Visualization,7.6327285767,2.6104593277,5.4877915382,5.1213693619
4651,Functional Decomposition for Bundled Simplification of Trail Sets,7.7584691048,2.3918311596,4.5312819481,4.8226604462
4652,Orko: Facilitating Multimodal Interaction for Visual Exploration and Analysis of Networks,9.9085416794,7.805267334,7.6108903885,9.0552740097
4653,HiPiler: Visual Exploration of Large Genome Interaction Matrices with Interactive Small Multiples,3.462877512,4.2368783951,6.8158245087,6.1060738564
4654,"Exploring Multivariate Event Sequences Using Rules, Aggregations, and Selections",7.3946108818,7.2949976921,11.4551544189,6.9730968475
4655,Skeleton-Based Scagnostics,6.458281517,5.8724932671,8.263256073,5.2126460075
4656,Visual Exploration of Semantic Relationships in Neural Word Embeddings,10.355679512,4.1412520409,6.5197954178,8.9386672974
4657,Data Visualization Saliency Model: A Tool for Evaluating Abstract Data Visualizations,8.3987760544,5.9415860176,9.6984806061,7.645606041
4658,Open vs. Closed Shapes: New Perceptual Categories?,6.2671985626,6.5253000259,10.5691232681,5.4214725494
4659,Priming and Anchoring Effects in Visualization,10.3225278854,7.0421853065,9.5034379959,8.0691232681
4660,Visualizing Nonlinear Narratives with Story Curves,11.0017852783,5.6756620407,10.2445106506,9.5489110947
4661,MyBrush: Brushing and Linking with Personal Agency,10.1792612076,7.3496513367,6.3537392616,5.1017947197
4662,Nonlinear Dot Plots,6.3287348747,6.103928566,8.2280292511,5.3223090172
4663,V<sc>is</sc>T<sc>iles</sc>: Coordinating and Combining Co-located Mobile Devices for Visual Data Exploration,9.7786798477,7.3136377335,8.0975084305,10.2330217361
4664,Extracting and Retargeting Color Mappings from Bitmap Images of Visualizations,5.4164209366,6.2873978615,6.7961845398,3.1063811779
4665,EdWordle: Consistency-Preserving Word Cloud Editing,10.7041654587,4.4203958511,6.2994618416,9.4005327225
4666,Taking Word Clouds Apart: An Empirical Investigation of the Design Space for Keyword Summaries,10.4019994736,4.2910699844,6.4236516953,9.4648075104
4667,LSTMVis: A Tool for Visual Analysis of Hidden State Dynamics in Recurrent Neural Networks,5.5490555763,4.1497192383,12.0073213577,7.6787576675
4668,TACO: Visualizing Changes in Tables Over Time,7.945775032,5.1446404457,7.1247835159,7.0289888382
4669,CasCADe: A Novel 4D Visualization System for Virtual Construction Planning,7.8805398941,9.5395421982,10.1855964661,8.5302791595
4670,Assessing the Graphical Perception of Time and Speed on 2D+Time Trajectories,6.8819561005,8.5917806625,8.419344902,6.2972736359
4671,iTTVis: Interactive Visualization of Table Tennis Data,10.2960891724,9.4803600311,10.7164554596,11.4365034103
4672,Bubble Treemaps for Uncertainty Visualization,7.717839241,4.6174960136,5.2660756111,6.8014445305
4673,Stable Treemaps via Local Moves,7.5865321159,4.677939415,5.3001284599,6.7334227562
4674,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,2.7471880913,5.092045784,6.6073975563,8.4782485962
4675,Conceptual and Methodological Issues in Evaluating Multidimensional Visualizations for Decision Support,7.6310629845,5.6113100052,9.981045723,8.1069459915
4676,Data Through Others' Eyes: The Impact of Visualizing Others' Expectations on Visualization Interpretation,10.3229265213,6.6637201309,11.3829841614,8.142455101
4677,Active Reading of Visualizations,10.3323421478,6.7811074257,7.757089138,8.7301130295
4678,Blinded with Science or Informed by Charts? A Replication Study,9.7306289673,6.8489933014,5.6716790199,8.4554738998
4679,The Explanatory Visualization Framework: An Active Learning Framework for Teaching Creative Computing Using Explanatory Visualizations,10.9817285538,6.3894572258,9.5489215851,9.5636281967
4680,Globe Browsing: Contextualized Spatio-Temporal Planetary Surface Visualization,6.1195249557,8.9349784851,10.6238679886,2.9692213535
4681,TopoAngler: Interactive Topology-Based Extraction of Fishes,3.4851636887,7.0794229507,11.6657495499,4.9233593941
4682,Clique Community Persistence: A Topological Visual Analysis Approach for Complex Networks,8.5591239929,3.1726770401,12.5611190796,8.5577697754
4683,The Topology ToolKit,5.9451384544,6.641283989,9.2778692245,3.5499608517
4684,Interactive Design and Visualization of Branched Covering Spaces,3.1692626476,8.4310712814,9.4323911667,2.4959311485
4685,Abstractocyte: A Visual Tool for Exploring Nanoscale Astroglial Cells,2.779607296,5.4207940102,11.6787204742,5.3279652596
4686,Instant Construction and Visualization of Crowded Biological Environments,2.4954164028,4.5960249901,12.3436441422,3.9896812439
4687,Decision Graph Embedding for High-Resolution Manometry Diagnosis,2.3075928688,6.2254424095,10.1193552017,7.3167114258
