,Opening,Colour,Num Games,ECO,Last Played,Perf Rating,Avg Player,Player Win %,Draw %,Opponent Win %,Moves,moves_list,move1w,move1b,move2w,move2b,move3w,move3b,move4w,move4b,White_win%,Black_win%,White_odds,White_Wins,Black_Wins
1424,"Sicilian Defense, Dragon Variation, Classical Variation, Tartakower Line",black,537,B74,2018-06-14,2302,2314,35.6,29.8,34.6,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3 Be6 10.f4 Qc8,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be2', 'Bg7', '7.Be3', 'Nc6', '8.O-O', 'O-O', '9.Nb3', 'Be6', '10.f4', 'Qc8']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,34.6,35.6,0.9719101123595506,185.80200000000002,191.172
1425,"Sicilian Defense, Dragon Variation, Fianchetto Variation",white,1523,B70,2018-07-08,2295,2277,44.2,28.0,27.8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.g3,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.g3']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,44.2,27.8,1.589928057553957,673.166,423.394
1426,"Sicilian Defense, Dragon Variation, General",black,4025,B70,2018-07-08,2120,2113,40.0,23.6,36.5,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,36.5,40.0,0.9125,1469.125,1610.0
1427,"Sicilian Defense, Dragon Variation, Levenfish Variation",white,990,B71,2018-06-30,2156,2139,45.1,21.8,33.0,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.f4']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,45.1,33.0,1.3666666666666667,446.49,326.7
1428,"Sicilian Defense, Dragon Variation, Levenfish Variation, Main Line",black,158,B71,2018-04-15,2252,2252,40.5,25.3,34.2,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4 Nbd7,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.f4', 'Nbd7']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,34.2,40.5,0.8444444444444446,54.036,63.99
1429,"Sicilian Defense, Dragon Variation, Modern Bc4 Variation",black,1071,B35,2018-06-30,2157,2180,34.6,24.3,41.1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 g6 5.Nc3 Bg7 6.Be3 Nf6 7.Bc4 Nc6,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'g6', '5.Nc3', 'Bg7', '6.Be3', 'Nf6', '7.Bc4', 'Nc6']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,g6,41.1,34.6,1.1878612716763006,440.181,370.566
1430,"Sicilian Defense, Dragon Variation, Yugoslav Attack",black,3035,B77,2018-07-07,2186,2213,29.8,23.9,46.3,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.Bc4', 'Bd7']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,46.3,29.8,1.5536912751677852,1405.205,904.43
1431,"Sicilian Defense, Dragon Variation, Yugoslav Attack",black,505,B76,2018-06-29,2033,2093,25.5,21.0,53.5,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,53.5,25.5,2.0980392156862746,270.175,128.775
1432,"Sicilian Defense, Dragon Variation, Yugoslav Attack",black,227,B77,2018-06-23,1985,1940,51.1,20.7,28.2,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,28.2,51.1,0.5518590998043053,64.014,115.99700000000001
1433,"Sicilian Defense, Dragon Variation, Yugoslav Attack",white,3087,B78,2018-06-23,2224,2200,44.5,22.4,33.1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.Bc4', 'Bd7', '10.O-O-O']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,44.5,33.1,1.3444108761329305,1373.715,1021.7970000000001
1434,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Belezky Line",black,1313,B76,2018-07-07,2124,2166,30.9,21.4,47.7,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 Nc6,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'Nc6']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,47.7,30.9,1.5436893203883497,626.301,405.717
1435,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Czerniak Variation",black,244,B77,2018-06-28,2174,2212,21.7,36.9,41.4,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nxd4 10.Bxd4 Be6,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.Bc4', 'Nxd4', '10.Bxd4', 'Be6']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,41.4,21.7,1.9078341013824884,101.016,52.948
1436,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Early deviations",white,889,B75,2018-06-21,2240,2196,45.1,21.8,33.1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,45.1,33.1,1.3625377643504533,400.939,294.259
1437,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Main Line",white,708,B77,2018-06-20,2226,2145,52.7,24.3,23.0,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.Bc4']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,52.7,23.0,2.2913043478260873,373.116,162.84
1438,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Modern Line",white,7064,B76,2018-07-06,2245,2207,46.2,26.3,27.5,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.O-O-O,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.O-O-O']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,46.2,27.5,1.6800000000000002,3263.5680000000007,1942.6
1439,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Old Line",black,3062,B78,2018-07-01,2124,2142,32.9,21.9,45.2,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O Rc8,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.Bc4', 'Bd7', '10.O-O-O', 'Rc8']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,45.2,32.9,1.3738601823708207,1384.024,1007.398
1440,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Panov Variation",white,1846,B76,2018-06-30,2263,2229,47.0,26.2,26.8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.g4,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.g4']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,47.0,26.8,1.753731343283582,867.62,494.728
1441,"Sicilian Defense, Dragon Variation, Yugoslav Attack, Sosonko Variation",black,538,B77,2018-07-01,2146,2191,32.2,21.9,45.9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nd7,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'g6', '6.Be3', 'Bg7', '7.f3', 'O-O', '8.Qd2', 'Nc6', '9.Bc4', 'Nd7']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,45.9,32.2,1.4254658385093166,246.942,173.23600000000002
1442,"Sicilian Defense, Drazic Variation",black,140,B40,2018-03-10,2125,2146,37.9,23.6,38.6,1.e4 c5 2.Nf3 e6 3.d4 a6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'a6']",e4,c5,Nf3,e6,d4,a6,,,38.6,37.9,1.0184696569920846,54.04,53.06
1443,"Sicilian Defense, Flohr Variation",black,781,B32,2018-06-21,2315,2332,38.5,29.6,31.9,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qc7,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'cxd4', '4.Nxd4', 'Qc7']",e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qc7,31.9,38.5,0.8285714285714285,249.13899999999998,300.685
1444,"Sicilian Defense, Four Knights Variation",black,6775,B45,2018-07-07,2150,2168,29.9,32.2,37.9,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'Nc6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,37.9,29.9,1.2675585284280937,2567.725,2025.725
1445,"Sicilian Defense, Four Knights Variation, Cobra Variation",black,430,B45,2018-06-27,2263,2302,32.3,33.3,34.4,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Ndb5 Bc5,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'Nc6', '6.Ndb5', 'Bc5']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,34.4,32.3,1.065015479876161,147.92,138.89
1446,"Sicilian Defense, Four Knights Variation, Exchange Variation",white,2238,B45,2018-07-08,2315,2278,42.4,30.3,27.3,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Nxc6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'Nc6', '6.Nxc6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,42.4,27.3,1.553113553113553,948.9119999999999,610.974
1447,"Sicilian Defense, Franco-Scilian Variation",black,126,B32,2018-06-27,1596,1577,20.6,4.0,75.4,1.e4 c5 2.Nf3 Nc6 3.d4 e6,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'e6']",e4,c5,Nf3,Nc6,d4,e6,,,75.4,20.6,3.6601941747572817,95.00400000000002,25.956000000000003
1448,"Sicilian Defense, French Variation",black,15480,B40,2018-07-09,2251,2273,35.2,28.9,36.0,1.e4 c5 2.Nf3 e6,"['1.e4', 'c5', '2.Nf3', 'e6']",e4,c5,Nf3,e6,,,,,36.0,35.2,1.0227272727272727,5572.8,5448.96
1449,"Sicilian Defense, French Variation, Normal",black,3148,B40,2018-06-27,2121,2150,38.9,26.0,35.1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,35.1,38.9,0.9023136246786633,1104.948,1224.572
1450,"Sicilian Defense, French Variation, Open",black,585,B40,2018-05-28,2096,2138,35.9,22.7,41.4,1.e4 c5 2.Nf3 e6 3.d4 cxd4,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4']",e4,c5,Nf3,e6,d4,cxd4,,,41.4,35.9,1.1532033426183843,242.19,210.015
1451,"Sicilian Defense, French Variation, Westerinen Attack",white,4623,B40,2018-07-09,2321,2289,37.1,31.3,31.6,1.e4 c5 2.Nf3 e6 3.b3,"['1.e4', 'c5', '2.Nf3', 'e6', '3.b3']",e4,c5,Nf3,e6,b3,,,,37.1,31.6,1.1740506329113924,1715.1330000000003,1460.8680000000002
1452,"Sicilian Defense, Gaw-Paw Variation",black,229,B40,2018-04-14,2128,2170,35.4,26.6,38.0,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Qb6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'Qb6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,38.0,35.4,1.073446327683616,87.02,81.06599999999999
1453,"Sicilian Defense, General",black,5735,B20-99,2018-07-08,2211,2207,40.6,25.4,34.1,1.e4 c5,"['1.e4', 'c5']",e4,c5,,,,,,,34.1,40.6,0.8399014778325123,1955.635,2328.41
1454,"Sicilian Defense, Godiva Variation",black,4518,B32,2018-07-09,2284,2326,42.0,26.1,31.9,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qb6,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'cxd4', '4.Nxd4', 'Qb6']",e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,31.9,42.0,0.7595238095238095,1441.2419999999997,1897.56
1455,"Sicilian Defense, Grand Prix Attack",white,10310,B23,2018-07-09,2116,2090,35.1,23.9,41.0,1.e4 c5 2.Nc3 Nc6 3.f4,"['1.e4', 'c5', '2.Nc3', 'Nc6', '3.f4']",e4,c5,Nc3,Nc6,f4,,,,35.1,41.0,0.8560975609756097,3618.81,4227.1
1456,"Sicilian Defense, Grand Prix Attack, Schofman Variation",white,924,B23,2018-06-26,2172,2164,31.7,23.5,44.8,1.e4 c5 2.Nc3 Nc6 3.f4 g6 4.Nf3 Bg7 5.Bc4 e6 6.f5,"['1.e4', 'c5', '2.Nc3', 'Nc6', '3.f4', 'g6', '4.Nf3', 'Bg7', '5.Bc4', 'e6', '6.f5']",e4,c5,Nc3,Nc6,f4,g6,Nf3,Bg7,31.7,44.8,0.7075892857142857,292.908,413.952
1457,"Sicilian Defense, Hyperaccelerated Dragon",black,4500,B27,2018-07-09,2162,2166,35.0,27.8,37.2,1.e4 c5 2.Nf3 g6,"['1.e4', 'c5', '2.Nf3', 'g6']",e4,c5,Nf3,g6,,,,,37.2,35.0,1.062857142857143,1674.0,1575.0
1458,"Sicilian Defense, Hyperaccelerated Fianchetto",white,3360,A42,2018-07-09,2140,2123,39.2,26.1,34.7,1.e4 c5 2.Nf3 g6 3.d4,"['1.e4', 'c5', '2.Nf3', 'g6', '3.d4']",e4,c5,Nf3,g6,d4,,,,39.2,34.7,1.1296829971181557,1317.12,1165.92
1459,"Sicilian Defense, Hyperaccelerated Pterodactyl",black,2278,B27,2018-07-04,2188,2224,36.0,27.8,36.2,1.e4 c5 2.Nf3 g6 3.d4 Bg7,"['1.e4', 'c5', '2.Nf3', 'g6', '3.d4', 'Bg7']",e4,c5,Nf3,g6,d4,Bg7,,,36.2,36.0,1.0055555555555555,824.6360000000001,820.08
1460,"Sicilian Defense, Kalashnikov Variation",black,7365,B32,2018-07-08,2228,2264,32.9,31.0,36.1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5 5.Nb5 d6,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'cxd4', '4.Nxd4', 'e5', '5.Nb5', 'd6']",e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,e5,36.1,32.9,1.0972644376899696,2658.765,2423.085
1461,"Sicilian Defense, Kan Variation",black,1453,B41,2010-05-25,2269,2281,43.5,26.1,30.4,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,30.4,43.5,0.6988505747126437,441.712,632.055
1462,"Sicilian Defense, Kan Variation, Knight Variation",white,15025,B43,2018-07-09,2257,2226,35.7,26.4,37.9,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Nc3']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,35.7,37.9,0.9419525065963061,5363.925,5694.475
1463,"Sicilian Defense, Kan Variation, Maroczy Bind, Bronstein Variation",black,541,B41,2018-06-30,2270,2303,36.8,30.7,32.5,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4 Nf6 6.Nc3 Bb4 7.Bd3 Nc6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.c4', 'Nf6', '6.Nc3', 'Bb4', '7.Bd3', 'Nc6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,32.5,36.8,0.8831521739130436,175.825,199.088
1464,"Sicilian Defense, Kan Variation, Maroczy Bind, Reti Variation",white,5272,B41,2018-07-08,2246,2200,36.1,28.1,35.8,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.c4,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.c4']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,36.1,35.8,1.0083798882681565,1903.192,1887.3759999999997
1465,"Sicilian Defense, Kan Variation, Modern Variation",white,12469,B42,2018-07-05,2316,2273,40.0,29.4,30.6,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Bd3']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,40.0,30.6,1.3071895424836601,4987.6,3815.514
1466,"Sicilian Defense, Kan Variation, Polugaevsky Variation",black,5520,B42,2018-07-06,2314,2363,33.7,31.0,35.3,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Bc5,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Bd3', 'Bc5']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,35.3,33.7,1.0474777448071215,1948.5599999999997,1860.2400000000002
1467,"Sicilian Defense, Kan Variation, Swiss Cheese Variation",black,1042,B42,2018-07-08,2335,2394,32.9,32.7,34.4,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 g6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Bd3', 'g6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,34.4,32.9,1.0455927051671732,358.448,342.818
1468,"Sicilian Defense, Kan Variation, Wing Attack",black,3736,B43,2018-07-07,2300,2320,44.7,27.0,28.3,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Nc3', 'b5']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,28.3,44.7,0.6331096196868009,1057.288,1669.9920000000002
1469,"Sicilian Defense, Kan Variation, Wing Attack, Fianchetto Variation",white,501,B43,2018-06-09,2322,2273,32.7,27.1,40.1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.g3,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Nc3', 'b5', '6.g3']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,32.7,40.1,0.8154613466334165,163.827,200.901
1470,"Sicilian Defense, Kan Variation, Wing Attack, Spraggett Attack",white,601,B43,2018-06-24,2426,2390,38.6,28.9,32.5,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 b5 6.Bd3 Qb6 7.Nf3,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'a6', '5.Nc3', 'b5', '6.Bd3', 'Qb6', '7.Nf3']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,38.6,32.5,1.1876923076923078,231.98600000000002,195.325
1471,"Sicilian Defense, Katalimov Variation",black,814,B27,2018-06-16,2235,2298,37.0,23.1,39.9,1.e4 c5 2.Nf3 b6,"['1.e4', 'c5', '2.Nf3', 'b6']",e4,c5,Nf3,b6,,,,,39.9,37.0,1.0783783783783782,324.786,301.18
1472,"Sicilian Defense, Kramnik Variation",white,3223,B40,2018-07-07,2244,2207,33.9,32.7,33.4,1.e4 c5 2.Nf3 e6 3.c4,"['1.e4', 'c5', '2.Nf3', 'e6', '3.c4']",e4,c5,Nf3,e6,c4,,,,33.9,33.4,1.0149700598802396,1092.597,1076.482
1473,"Sicilian Defense, Kronberger Variation",white,526,B20,2018-06-24,2216,2203,38.8,24.3,36.9,1.e4 c5 2.Na3,"['1.e4', 'c5', '2.Na3']",e4,c5,Na3,,,,,,38.8,36.9,1.051490514905149,204.088,194.09399999999997
1474,"Sicilian Defense, Kupreichik Variation",black,1050,B56,2018-06-29,2331,2373,37.7,32.1,30.2,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bd7,"['1.e4', 'c5', '2.Nf3', 'd6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'Bd7']",e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,30.2,37.7,0.8010610079575596,317.1,395.85
1475,"Sicilian Defense, Kveinis Variation",black,1168,B40,2018-06-03,2189,2225,33.6,29.7,36.6,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Qb6,"['1.e4', 'c5', '2.Nf3', 'e6', '3.d4', 'cxd4', '4.Nxd4', 'Qb6']",e4,c5,Nf3,e6,d4,cxd4,Nxd4,Qb6,36.6,33.6,1.0892857142857142,427.48800000000006,392.44800000000004
1476,"Sicilian Defense, Lasker-Dunne Attack",white,2668,B20,2018-07-08,2223,2212,34.5,28.1,37.4,1.e4 c5 2.g3,"['1.e4', 'c5', '2.g3']",e4,c5,g3,,,,,,34.5,37.4,0.9224598930481284,920.46,997.832
1477,"Sicilian Defense, Lasker-Pelikan Variation, Bird Variation",black,1252,B33,2018-06-28,2192,2255,26.8,28.8,44.3,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 Be6,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'e5', '6.Ndb5', 'd6', '7.Bg5', 'a6', '8.Na3', 'Be6']",e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,44.3,26.8,1.6529850746268655,554.636,335.536
1478,"Sicilian Defense, Lasker-Pelikan Variation, Exchange Variation",white,356,B33,2018-06-05,1926,1923,22.5,23.6,53.9,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nxc6,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'e5', '6.Nxc6']",e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,22.5,53.9,0.4174397031539889,80.1,191.884
1479,"Sicilian Defense, Lasker-Pelikan Variation, General",black,5329,B33,2018-07-05,2175,2193,33.2,27.6,39.3,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5,"['1.e4', 'c5', '2.Nf3', 'Nc6', '3.d4', 'cxd4', '4.Nxd4', 'Nf6', '5.Nc3', 'e5']",e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,39.3,33.2,1.183734939759036,2094.297,1769.228
